,amount_3month,max_amount_3month,min_amount_3month,distinct_payment_code_3month,count_payment_code_3month,distinct_trans_group_3month,distinct_ref_no_3month,id,churn,age,sex_FEMALE,sex_MALE,marital_status_Married,marital_status_Other,marital_status_Single
74116,1.38e-05,8e-05,1.18e-06,1,6,3,11,1893713449,0,25.0,0,1,0,0,1
74118,7.01e-05,0.00016,5.92e-07,1,10,3,43,1047350272,0,30.0,0,1,0,0,1
74119,2.69e-05,0.0002,5.92e-06,0,0,2,12,1700529152,0,38.0,1,0,1,0,0
74122,7.44e-06,4e-05,8.87e-06,0,0,2,10,1420644182,1,24.0,0,1,0,0,1
74123,7.04e-05,0.0004,5.92e-07,1,5,3,20,491252829,0,35.0,1,0,1,0,0
74127,3.91e-06,2.94e-05,3.55e-06,0,0,1,9,149838585,0,44.0,0,1,0,0,1
74128,0.000109898,0.0005,5.92e-06,2,4,3,19,1220236967,0,36.0,0,1,1,0,0
74131,3.33e-06,2e-05,5.92e-07,1,3,3,12,1515629864,0,19.0,0,1,0,0,1
74132,0.0,0.0,0.0,0,0,1,1,754476801,1,21.0,1,0,0,0,1
74134,0.0,0.0,0.0,0,0,1,1,1034008028,1,52.0,1,0,1,0,0
74135,7.22e-06,6e-05,1.18e-06,1,1,3,9,1921252557,0,32.0,1,0,1,0,0
74141,4.62e-05,0.00022,5.92e-07,0,0,2,31,1976273498,0,20.0,0,1,0,0,1
74144,0.0,0.0,0.0,0,0,1,1,1338767526,1,19.0,0,1,0,0,1
74145,2.26e-05,0.00012,5.92e-06,1,3,2,12,872087778,0,37.0,0,1,1,0,0
74147,1.93e-05,0.0001,1.36e-06,0,0,2,23,96744188,0,24.0,0,1,0,0,1
74149,1.86e-05,0.00012,7.1e-06,0,0,2,8,842593449,0,37.0,0,1,1,0,0
74150,0.0,0.0,0.0,0,0,1,1,507548828,1,35.0,0,1,0,0,1
74153,0.0,0.0,0.0,0,0,1,1,996574710,1,45.0,0,1,0,0,1
74157,3.89e-05,0.00046,8.87e-06,0,0,1,4,836799073,1,54.0,1,0,0,0,1
74162,0.0,0.0,0.0,0,0,1,4,1940502356,1,23.0,0,1,0,0,1
74163,5.31e-05,0.0002,2.96e-06,1,5,2,9,1714920591,1,26.0,0,1,0,0,1
74165,2.63e-08,4e-07,1.18e-06,1,1,2,3,311811636,0,21.0,0,1,0,0,1
74167,2.41e-05,4e-05,2.96e-06,2,12,3,35,1116868681,0,24.0,1,0,1,0,0
74168,3.03e-05,0.0004,5.92e-06,0,0,3,9,1787391928,0,20.0,0,1,0,0,1
74169,7.36e-05,0.0003,2.96e-06,1,3,3,25,481816544,0,46.0,0,1,1,0,0
74170,4.1e-05,0.0004,5.92e-07,1,10,3,23,15623726,0,27.0,0,1,1,0,0
74173,0.0,0.0,0.0,0,0,1,1,503475361,1,23.0,0,1,0,0,1
74175,1.62e-05,6e-05,2.96e-06,2,4,3,13,721583738,0,33.0,0,1,0,0,1
74176,8.22e-07,5e-06,5.92e-07,1,6,2,13,1187165098,1,20.0,0,1,0,0,1
74177,0.0,0.0,0.0,0,0,1,1,1753406596,1,17.0,0,1,0,0,1
74178,1.31e-07,2e-06,5.92e-06,0,0,2,3,328984764,0,20.0,1,0,0,0,1
74181,0.0,0.0,0.0,0,0,1,1,1509357515,1,25.0,1,0,0,0,1
74184,6.01e-06,6e-05,5.92e-07,1,1,3,31,1864568101,0,18.0,0,1,0,0,1
74188,0.0,0.0,0.0,0,0,1,2,1113297147,1,21.0,0,1,0,0,1
74189,9.48e-06,3.02e-05,5.92e-07,1,5,3,22,1367399336,0,21.0,0,1,0,0,1
74192,2.53e-05,0.0001,1.18e-06,1,6,3,20,923514035,0,38.0,0,1,1,0,0
74196,0.0,0.0,0.0,0,0,1,1,591256800,1,22.0,1,0,0,0,1
74197,0.0,0.0,0.0,0,0,1,1,1924540060,1,23.0,0,1,0,0,1
74198,0.000133681,0.0006,1.18e-05,1,2,3,20,1357839740,0,33.0,1,0,0,0,1
74199,4.5e-05,0.00023,5.92e-06,1,3,2,8,335217898,0,44.0,0,1,0,0,1
74201,0.000103409,0.0003,5.92e-06,0,0,2,16,1911657237,0,48.0,0,1,0,0,1
74202,4.24e-05,0.000106,1.77e-06,1,6,2,20,1557551208,0,31.0,0,1,1,0,0
74203,0.0,0.0,0.0,0,0,1,1,76513219,1,19.0,1,0,0,0,1
74205,0.0,0.0,0.0,0,0,1,1,740621805,1,40.0,0,1,0,0,1
74206,1.05e-07,4e-07,1.18e-06,1,3,1,4,233948804,0,23.0,0,1,0,0,1
74209,0.0,0.0,0.0,0,0,1,3,995206102,1,26.0,0,1,0,0,1
74211,3.44e-05,0.00016,7.1e-06,0,0,1,12,277805919,0,26.0,0,1,0,0,1
74215,0.0,0.0,0.0,0,0,1,1,541733446,1,30.0,0,1,0,0,1
74216,1.96e-05,4e-05,1.18e-06,1,3,2,39,425986996,0,25.0,0,1,0,0,1
74217,0.0,0.0,0.0,0,0,1,1,941896467,1,33.0,1,0,0,0,1
74218,1.62e-05,4e-05,5.92e-07,1,6,3,18,1390392125,0,45.0,0,1,1,0,0
74219,2.97e-05,7e-05,5.92e-07,1,5,2,26,848722725,0,38.0,0,1,1,0,0
74224,0.0,0.0,0.0,0,0,1,2,987761642,1,41.0,0,1,0,0,1
74226,5.05e-05,0.00018,7.1e-06,0,0,1,11,236023920,1,39.0,0,1,1,0,0
74229,0.0,0.0,0.0,0,0,1,1,1215282673,1,19.0,0,1,0,0,1
74230,1.59e-05,8e-05,4.66e-06,0,0,1,6,1647298906,0,28.0,1,0,0,0,1
74231,9.08e-05,0.0004,2.42e-07,2,4,3,16,1921359563,0,39.0,1,0,0,0,1
74232,0.0,0.0,0.0,0,0,1,1,1175923995,1,19.0,1,0,0,0,1
74233,0.0,0.0,0.0,0,0,1,1,626103925,1,35.0,0,1,1,0,0
74236,0.0,0.0,0.0,0,0,1,1,1340825572,1,20.0,1,0,0,0,1
74240,3.94e-07,2e-06,5.92e-06,1,3,1,3,1101415004,0,39.0,0,1,1,0,0
74242,2.89e-06,1.46e-05,2.96e-06,0,0,1,6,1908428922,0,20.0,1,0,0,0,1
74244,0.0,0.0,0.0,0,0,1,2,1885073697,1,39.0,0,1,0,0,1
74245,2.81e-05,8e-05,1.18e-06,1,1,3,58,1726856140,0,23.0,1,0,0,0,1
74246,0.000416098,0.00067,1.18e-05,0,0,2,62,552631848,0,31.0,0,1,1,0,0
74247,0.0,0.0,0.0,0,0,1,1,1432997170,1,35.0,0,1,0,0,1
74250,6.57e-08,6e-07,1.18e-06,1,2,2,5,1354950018,1,51.0,0,1,0,0,1
74251,6.46e-05,0.000189,5.92e-07,1,7,3,34,800222261,0,24.0,0,1,0,0,1
74252,0.000216806,0.0005,5.92e-07,1,2,5,41,1950471301,0,28.0,0,1,0,0,1
74253,0.0,0.0,0.0,0,0,1,2,1116575852,1,26.0,0,1,0,0,1
74254,1.31e-06,1.4e-05,5.92e-06,1,1,2,3,1667190604,1,39.0,0,1,0,0,1
74255,2.19e-05,0.000123,1.18e-06,1,3,2,16,1126402546,0,23.0,1,0,0,0,1
74256,1.56e-06,1.13e-05,9.47e-07,0,0,2,8,64507438,0,20.0,1,0,0,0,1
74261,2.23e-06,1.7e-05,8.58e-06,1,1,1,3,551384852,1,45.0,0,1,1,0,0
74264,6.88e-05,0.00065,5.92e-07,0,0,2,15,1111047230,0,30.0,0,1,0,0,1
74266,1.95e-05,0.00011,2.96e-06,1,2,2,7,675484960,0,32.0,0,1,1,0,0
74267,1.94e-05,0.00024,4.37e-07,2,7,2,12,1210546477,0,28.0,0,1,0,0,1
74269,5.12e-05,0.0001,5.92e-06,0,0,1,24,1466067370,0,24.0,1,0,0,0,1
74270,3.13e-05,0.00042,1.18e-06,1,11,2,15,709271340,0,24.0,0,1,0,0,1
74271,0.0,0.0,0.0,0,0,1,1,825020351,1,23.0,0,1,0,0,1
74272,8.28e-05,9.74e-05,2.96e-06,1,1,3,60,385538604,1,20.0,1,0,0,0,1
74274,4.53e-05,0.000179,1.39e-05,1,3,3,12,1174728558,0,31.0,0,1,0,0,1
74280,4.66e-05,4.72e-05,8.87e-07,0,0,2,56,1663272173,0,43.0,1,0,1,0,0
74283,7.99e-05,0.000609,5.92e-06,1,1,2,25,1171701572,0,39.0,1,0,1,0,0
74286,2.2e-06,8e-06,5.92e-07,1,1,3,14,1247972840,0,19.0,0,1,0,0,1
74287,5.25e-06,3.8e-05,5.92e-06,1,1,3,5,1551190053,0,36.0,0,1,0,0,1
74288,1.99e-05,4.8e-05,5.92e-07,1,11,3,42,1213222473,0,19.0,0,1,0,0,1
74290,2.63e-08,4e-07,1.18e-06,1,1,2,4,776604216,1,19.0,0,1,0,0,1
74291,0.0,0.0,0.0,0,0,1,1,119426955,1,19.0,0,1,0,0,1
74292,0.0,0.0,0.0,0,0,1,3,129104414,1,26.0,0,1,0,0,1
74294,1.9e-05,0.00012,2.96e-06,0,0,2,15,65035963,0,27.0,1,0,0,0,1
74295,0.000149512,0.00037,1.18e-05,0,0,3,40,361851938,1,41.0,0,1,1,0,0
74296,0.0,0.0,0.0,0,0,1,1,111734548,1,20.0,1,0,0,0,1
74297,4.88e-05,0.0002184,1.77e-06,1,3,3,14,1814800957,0,36.0,0,1,0,0,1
74298,4.52e-05,0.0002,2.96e-06,1,2,2,12,1760591990,0,29.0,0,1,0,0,1
74299,0.0,0.0,0.0,0,0,1,2,775455490,1,27.0,0,1,0,0,1
74303,1.24e-06,1e-05,1.18e-06,1,5,2,7,1643254366,0,32.0,1,0,1,0,0
74304,3.94e-08,6e-07,1.77e-06,1,1,2,2,1473134452,0,21.0,0,1,0,0,1
74305,0.0,0.0,0.0,0,0,1,1,769347757,1,23.0,0,1,0,0,1
74306,2.37e-07,2e-06,5.92e-07,1,5,2,7,1016732646,1,20.0,0,1,0,0,1
74307,0.0001294,0.000428,2.96e-06,0,0,2,22,424263269,0,40.0,1,0,1,0,0
74308,1.97e-07,2e-06,1.18e-06,1,2,2,3,828526831,1,21.0,1,0,0,0,1
74310,3.62e-05,4.98e-05,1.18e-06,1,9,3,45,1380276625,0,26.0,1,0,1,0,0
74311,9.36e-06,9e-05,1.18e-06,1,2,2,6,212221476,0,27.0,0,1,1,0,0
74313,3.25e-05,0.0002,5.92e-07,1,6,3,32,320602882,0,24.0,0,1,0,0,1
74314,0.0,0.0,0.0,0,0,1,1,349137593,1,24.0,0,1,0,0,1
74315,0.0,0.0,0.0,0,0,1,1,1071984065,1,27.0,0,1,0,0,1
74316,5.69e-06,3.2e-05,8.87e-07,1,2,4,17,1096301436,0,22.0,0,1,0,0,1
74321,6.28e-05,0.000306,2.96e-06,0,0,3,17,1455302718,0,35.0,1,0,1,0,0
74322,0.0,0.0,0.0,0,0,1,1,760863034,1,19.0,0,1,0,0,1
74323,2.63e-07,1e-06,2.96e-06,1,4,1,4,355374165,0,37.0,0,1,1,0,0
74326,4.72e-06,2e-05,2.96e-06,1,1,3,11,1227722287,0,28.0,0,1,1,0,0
74327,0.0,0.0,0.0,0,0,1,2,750711593,1,33.0,0,1,0,0,1
74328,1.75e-05,7e-05,1.77e-06,1,7,3,21,448375375,1,31.0,0,1,1,0,0
74330,4.76e-05,0.0002,2.96e-06,2,9,3,22,1714745217,0,45.0,0,1,1,0,0
74331,2.35e-06,2.77e-05,2.96e-06,1,4,2,5,1875706209,0,39.0,0,1,1,0,0
74333,8.57e-06,5.78e-05,2.96e-06,1,1,4,5,274574776,0,26.0,0,1,0,0,1
74336,6.63e-06,4e-05,5.92e-07,0,0,2,17,274617698,0,20.0,0,1,0,0,1
74337,5.26e-05,0.0001,8.87e-07,1,3,3,40,747804295,0,21.0,1,0,0,0,1
74338,1.84e-06,2e-05,5.92e-06,0,0,1,3,345208826,1,34.0,1,0,0,0,1
74339,6.57e-08,1e-06,2.96e-06,0,0,1,1,1437691521,0,39.0,0,1,0,0,1
74340,1.37e-05,0.0001,2.96e-06,1,4,3,7,231306309,0,43.0,0,1,1,0,0
74341,3.74e-05,0.0004,2.96e-06,1,2,3,5,1179784913,0,38.0,1,0,0,0,1
74342,0.0,0.0,0.0,0,0,1,1,1700990459,1,21.0,0,1,0,0,1
74345,6.18e-08,6e-07,1.01e-06,0,0,1,2,921972106,1,23.0,1,0,0,0,1
74346,2.63e-07,2e-06,2.96e-06,1,1,4,5,405755112,1,26.0,0,1,0,0,1
74348,0.0,0.0,0.0,0,0,1,1,1822622938,1,22.0,0,1,0,0,1
74349,0.0,0.0,0.0,0,0,1,2,577908435,1,35.0,0,1,0,0,1
74350,6.84e-07,1e-05,5.92e-07,1,2,2,3,106586456,0,26.0,1,0,0,0,1
74351,2.82e-05,6e-05,1.77e-06,1,2,2,24,173077990,0,26.0,0,1,0,0,1
74354,0.0,0.0,0.0,0,0,1,1,1449352664,1,34.0,0,1,0,0,1
74355,0.0,0.0,0.0,0,0,1,1,586374102,1,28.0,0,1,0,0,1
74356,0.0,0.0,0.0,0,0,1,1,1390878649,1,19.0,1,0,0,0,1
74358,0.0,0.0,0.0,0,0,1,2,1252305933,1,18.0,0,1,0,0,1
74361,2.12e-05,0.0001,1.18e-06,1,8,2,13,1645420452,0,36.0,0,1,1,0,0
74363,0.0,0.0,0.0,0,0,1,1,599510506,1,20.0,1,0,0,0,1
74365,3.29e-07,2e-06,2.96e-06,1,3,1,3,1950052722,0,34.0,0,1,1,0,0
74366,1.74e-05,0.0001,1.24e-05,1,1,3,7,904410550,0,28.0,1,0,0,0,1
74368,1.31e-08,2e-07,5.92e-07,1,1,2,2,772143549,1,31.0,1,0,0,0,1
74370,4.29e-05,0.00018,1.18e-06,1,10,2,17,698719343,0,33.0,0,1,1,0,0
74371,0.0,0.0,0.0,0,0,1,3,1412859518,1,37.0,0,1,0,0,1
74372,0.0,0.0,0.0,0,0,1,1,1881521717,1,38.0,1,0,0,0,1
74373,6.57e-08,1e-06,2.96e-06,0,0,1,1,1711840527,1,31.0,0,1,0,0,1
74376,0.0,0.0,0.0,0,0,1,1,1075463374,1,19.0,0,1,0,0,1
74377,0.0,0.0,0.0,0,0,1,1,1547755467,1,16.0,0,1,0,0,1
74379,0.000309822,0.00062,5.92e-06,2,5,3,47,73445550,0,33.0,0,1,0,0,1
74380,8.75e-05,0.0006,5.92e-07,1,7,3,28,1259135100,0,21.0,0,1,0,0,1
74381,4.33e-05,0.0002898,2.19e-06,0,0,2,8,928938611,0,30.0,0,1,0,0,1
74386,5.43e-05,0.0002,1.36e-05,0,0,2,14,67508301,0,34.0,1,0,0,0,1
74389,2.74e-05,0.000109,2.96e-06,1,7,3,28,84913602,0,26.0,0,1,1,0,0
74390,8.52e-06,5e-05,1.77e-06,1,2,3,8,1955696823,0,25.0,0,1,0,0,1
74391,0.0,0.0,0.0,0,0,1,2,898022181,1,27.0,0,1,0,0,1
74392,0.0,0.0,0.0,0,0,1,1,311504938,1,20.0,1,0,0,0,1
74393,8.59e-06,0.0001,1.6e-06,0,0,1,5,1830396897,0,31.0,1,0,0,0,1
74395,0.0,0.0,0.0,0,0,1,1,406875757,1,31.0,0,1,0,0,1
74396,0.0,0.0,0.0,0,0,1,1,1098522054,1,34.0,0,1,0,0,1
74397,5.68e-05,0.0004,2.96e-06,1,4,3,20,950652635,0,31.0,0,1,0,0,1
74400,0.0,0.0,0.0,0,0,1,3,1030100307,1,20.0,0,1,0,0,1
74401,0.000120537,0.0002686,1.77e-06,1,5,3,48,174165592,0,25.0,0,1,0,0,1
74405,0.0,0.0,0.0,0,0,1,1,289842088,1,23.0,1,0,1,0,0
74406,7.23e-07,2e-06,2.96e-06,1,6,2,10,980087487,0,36.0,0,1,0,0,1
74411,1.31e-07,2e-06,5.92e-06,0,0,1,1,669841896,1,20.0,0,1,1,0,0
74413,0.0,0.0,0.0,0,0,1,1,1960743854,1,20.0,1,0,0,0,1
74415,1.93e-05,0.0001,5.92e-07,1,10,3,23,993522036,0,24.0,0,1,0,0,1
74417,0.0,0.0,0.0,0,0,1,1,1557249378,1,33.0,0,1,0,0,1
74418,0.000113306,0.00038676,5.92e-07,1,3,4,39,1370374155,0,24.0,1,0,0,0,1
74419,0.0,0.0,0.0,0,0,1,1,1727673168,1,21.0,1,0,0,0,1
74421,0.0,0.0,0.0,0,0,1,2,1656183419,1,20.0,1,0,0,0,1
74422,1.97e-07,2e-06,2.96e-06,1,2,2,3,1219029277,0,54.0,0,1,1,0,0
74423,0.0,0.0,0.0,0,0,1,2,1163646558,1,43.0,0,1,1,0,0
74424,1.37e-07,1e-06,5.92e-07,1,3,2,4,1261763938,0,19.0,1,0,0,0,1
74428,0.0,0.0,0.0,0,0,1,1,1006664480,1,23.0,0,1,0,0,1
74429,5.7e-05,0.000234705,2.9e-06,0,0,2,30,1438962775,0,25.0,1,0,1,0,0
74434,1.2e-05,6.37e-05,5.92e-07,1,1,3,14,1871249240,0,29.0,1,0,0,0,1
74436,1.11e-05,4e-05,1.77e-06,1,2,3,11,1940472402,0,25.0,0,1,0,0,1
74437,3.36e-06,1.2e-05,5.92e-07,1,3,4,21,157391076,0,17.0,1,0,0,0,1
74438,0.0,0.0,0.0,0,0,1,1,953898104,1,31.0,0,1,0,0,1
74440,6.57e-08,1e-06,2.96e-06,1,1,2,2,319715214,0,38.0,0,1,1,0,0
74441,0.000296752,0.0006,5.92e-07,2,6,3,58,224141184,0,39.0,1,0,1,0,0
74443,3.09e-05,0.000196,2.96e-06,1,2,4,21,1724604974,0,24.0,1,0,0,0,1
74444,3.94e-08,6e-07,1.77e-06,1,1,2,2,775332073,1,47.0,1,0,0,0,1
74445,0.0,0.0,0.0,0,0,1,1,1063729193,1,24.0,0,1,0,0,1
74446,5.44e-05,0.00012,1.18e-06,2,3,3,31,1126407365,0,37.0,1,0,1,0,0
74447,4.34e-07,2e-06,1.77e-06,1,5,1,6,90286176,0,38.0,0,1,1,0,0
74455,0.000116414,0.00037,1.77e-06,1,2,3,25,1063363871,0,39.0,0,1,0,0,1
74457,2.58e-05,6e-05,1.18e-06,1,8,3,36,468046743,0,40.0,0,1,0,0,1
74458,1.97e-07,2e-06,2.96e-06,1,2,1,2,1918308844,0,29.0,0,1,0,0,1
74459,0.0,0.0,0.0,0,0,1,1,270975123,1,22.0,0,1,0,0,1
74461,2.25e-06,1e-05,2.96e-06,1,2,2,6,1940762680,0,31.0,0,1,0,0,1
74462,2.84e-05,0.00022,5.92e-07,1,6,2,9,1971047097,0,35.0,0,1,0,0,1
74464,0.0,0.0,0.0,0,0,1,1,1644494059,1,50.0,0,1,0,0,1
74465,6.57e-08,6e-07,1.18e-06,1,2,1,2,1598819209,0,28.0,0,1,0,0,1
74466,3.68e-05,0.000127,2.96e-06,1,2,2,11,1093593304,0,33.0,0,1,1,0,0
74467,0.0,0.0,0.0,0,0,1,3,1773815792,1,25.0,0,1,0,0,1
74469,4.54e-05,0.00016,5.92e-06,0,0,2,22,1157496602,0,25.0,0,1,0,0,1
74471,3.94e-07,5e-06,2.96e-06,1,1,3,4,1645592829,0,35.0,0,1,0,0,1
74472,1.76e-05,6e-05,2.96e-06,1,4,2,10,1248953953,0,49.0,0,1,1,0,0
74474,4.72e-05,0.00014,1.18e-05,0,0,2,18,898286571,0,23.0,0,1,1,0,0
74478,3.6e-05,0.00014,1.48e-06,1,3,3,32,708911555,0,31.0,0,1,1,0,0
74479,0.0,0.0,0.0,0,0,1,1,445654001,1,40.0,0,1,1,0,0
74480,9.96e-06,6e-05,2.96e-06,2,8,2,10,1099412303,0,32.0,1,0,1,0,0
74481,1.57e-05,3e-05,5.92e-07,0,0,2,47,274022610,0,21.0,0,1,0,0,1
74482,4.27e-05,0.0002,5.92e-07,1,9,2,20,46787888,0,42.0,0,1,1,0,0
74483,0.0,0.0,0.0,0,0,1,2,1683656155,1,32.0,0,1,0,0,1
74484,5.44e-06,5.2e-05,5.92e-07,1,2,3,6,802056673,0,20.0,0,1,0,0,1
74487,0.0,0.0,0.0,0,0,1,1,1171666436,1,29.0,0,1,0,0,1
74488,0.0,0.0,0.0,0,0,1,3,472267136,1,28.0,0,1,0,0,1
74489,3.21e-06,4e-05,1.18e-06,1,2,3,7,1760574325,0,18.0,1,0,0,0,1
74490,1.42e-05,0.0002,5.92e-07,1,2,3,6,385421157,0,25.0,0,1,0,0,1
74491,0.0,0.0,0.0,0,0,1,1,716462599,1,26.0,1,0,0,0,1
74492,7.82e-05,0.0001,5.92e-07,1,8,3,41,1479643949,0,27.0,0,1,0,0,1
74495,4.98e-05,0.00013,1.18e-06,1,3,3,15,1420866109,0,45.0,0,1,1,0,0
74497,0.000127717,0.00044,1.18e-06,1,9,3,57,41053618,0,36.0,0,1,0,0,1
74498,5e-07,2e-06,1.77e-06,1,4,2,6,1602309311,0,23.0,1,0,0,0,1
74500,3.24e-05,0.0003,5.92e-07,0,0,2,6,369560458,0,54.0,0,1,1,0,0
74502,0.0,0.0,0.0,0,0,1,1,1467018669,1,21.0,1,0,0,0,1
74505,2.89e-06,2e-05,2.96e-06,0,0,3,10,1285780497,1,29.0,0,1,0,0,1
74508,3.37e-05,0.0002,2.96e-06,2,6,3,16,1564268884,0,40.0,1,0,1,0,0
74509,0.0,0.0,0.0,0,0,1,2,1492463971,1,27.0,1,0,0,0,1
74510,2.93e-07,1e-06,5.92e-07,2,9,3,14,1791370662,0,29.0,0,1,1,0,0
74512,0.0,0.0,0.0,0,0,1,1,1056940722,1,22.0,0,1,0,0,1
74514,4.01e-06,6e-05,2.96e-06,0,0,2,3,1151803135,1,37.0,0,1,0,0,1
74518,2.72e-05,0.00016,5.92e-07,2,7,4,29,1807510771,1,23.0,0,1,0,0,1
74519,2.58e-05,0.0002,5.92e-06,0,0,2,12,413698299,0,28.0,1,0,1,0,0
74521,0.0,0.0,0.0,0,0,1,1,342966171,1,23.0,0,1,0,0,1
74522,3.37e-06,3e-05,1.18e-06,1,2,2,8,655141185,0,19.0,0,1,0,0,1
74523,7.4e-05,0.0004,1.09e-07,2,9,3,16,135244458,0,46.0,0,1,0,0,1
74524,3.52e-05,0.00024,5.92e-06,1,9,2,14,1385000394,0,49.0,0,1,1,0,0
74525,3.13e-05,0.00012,1.77e-06,2,8,2,15,579442910,0,30.0,1,0,0,0,1
74526,0.0,0.0,0.0,0,0,1,3,1761918155,1,42.0,0,1,0,0,1
74527,1.97e-07,6e-07,5.92e-07,1,7,1,7,166273833,1,23.0,0,1,0,0,1
74528,2.03e-05,0.000112,5.92e-07,1,8,3,17,1614222518,0,39.0,0,1,0,0,1
74529,0.0,0.0,0.0,0,0,1,1,1750492444,1,29.0,0,1,0,0,1
74531,0.0,0.0,0.0,0,0,1,1,1606297384,1,19.0,0,1,0,0,1
74534,0.0,0.0,0.0,0,0,1,1,138566075,1,18.0,1,0,0,0,1
74535,0.0,0.0,0.0,0,0,1,1,158316079,1,31.0,0,1,0,0,1
74540,0.0,0.0,0.0,0,0,1,1,773055793,1,29.0,0,1,0,0,1
74541,1.91e-05,8.6e-05,1.18e-06,1,1,4,30,1860006194,0,33.0,1,0,0,0,1
74542,2.99e-05,0.000168,5.92e-07,1,2,5,14,991246775,1,20.0,0,1,0,0,1
74543,5.96e-06,3e-05,1.77e-06,1,10,2,18,1463463094,0,30.0,0,1,0,0,1
74548,0.0,0.0,0.0,0,0,1,8,361585956,1,26.0,0,1,0,0,1
74549,3.18e-06,2.3e-05,5.92e-07,1,10,3,15,301181598,1,29.0,0,1,0,0,1
74550,0.0,0.0,0.0,0,0,1,1,500404527,1,31.0,0,1,0,0,1
74552,4.32e-05,0.000148,5.92e-07,1,12,4,32,1112104514,1,23.0,0,1,0,0,1
74553,0.0,0.0,0.0,0,0,1,1,733472141,1,19.0,0,1,0,0,1
74554,0.0,0.0,0.0,0,0,1,1,1049276470,1,21.0,0,1,0,0,1
74555,0.0,0.0,0.0,0,0,1,2,1754435646,1,27.0,0,1,0,0,1
74557,0.0,0.0,0.0,0,0,1,2,1342263926,1,36.0,0,1,1,0,0
74558,0.000259147,0.0007,5.92e-07,1,7,5,32,1643210853,0,29.0,1,0,0,0,1
74561,5.36e-05,0.0002,1.77e-06,1,5,3,26,849754993,0,26.0,0,1,0,0,1
74562,7.9e-05,0.0004,1.18e-05,0,0,1,13,1208761112,0,32.0,0,1,0,0,1
74563,0.0,0.0,0.0,0,0,1,2,1979725501,1,42.0,0,1,1,0,0
74567,0.0,0.0,0.0,0,0,1,1,7307054,1,22.0,1,0,0,0,1
74568,0.0,0.0,0.0,0,0,1,1,808737735,1,19.0,1,0,0,0,1
74569,1.77e-05,0.00024,2.96e-06,0,0,1,5,1918940417,0,49.0,0,1,1,0,0
74570,0.0,0.0,0.0,0,0,1,1,358087810,1,26.0,0,1,0,0,1
74571,1.36e-05,4.2e-05,5.92e-07,1,1,3,23,986724871,0,24.0,0,1,0,0,1
74573,4.48e-05,6.74e-05,5.92e-07,0,0,4,29,1501200410,0,36.0,0,1,1,0,0
74575,0.000103316,0.0004,5.92e-07,1,8,3,55,1422995863,0,26.0,0,1,0,0,1
74576,0.0,0.0,0.0,0,0,1,1,1901800134,1,23.0,1,0,0,0,1
74577,0.0,0.0,0.0,0,0,1,1,172836505,1,47.0,0,1,0,0,1
74579,5.58e-05,0.00026,5.92e-06,1,7,3,22,1712971124,0,45.0,0,1,1,0,0
74580,2.55e-05,0.00016,2.96e-06,2,4,3,14,1304599308,0,34.0,0,1,1,0,0
74583,0.0,0.0,0.0,0,0,1,1,1310423281,1,35.0,0,1,0,0,1
74585,3.17e-06,2e-05,5.92e-07,1,5,2,7,328888511,0,50.0,1,0,1,0,0
74587,0.0,0.0,0.0,0,0,1,1,254439811,1,20.0,0,1,0,0,1
74588,8.55e-07,9.36e-06,8.87e-07,0,0,1,7,1683563886,0,21.0,1,0,0,1,0
74590,6.24e-05,0.00027,1.18e-06,1,3,5,26,440971760,0,32.0,0,1,1,0,0
74591,2.27e-05,8e-05,2.96e-06,1,3,2,8,607637713,0,28.0,0,1,1,0,0
74592,7.08e-05,0.00024004,5.92e-07,1,2,3,34,1504887380,0,27.0,1,0,1,0,0
74594,6.57e-08,1e-06,2.96e-06,0,0,1,1,1783544721,0,50.0,0,1,1,0,0
74595,1.08e-06,4e-06,1.18e-06,1,6,2,8,780984943,0,42.0,0,1,1,0,0
74598,0.0,0.0,0.0,0,0,1,1,1687766860,1,22.0,0,1,0,0,1
74599,0.0,0.0,0.0,0,0,1,1,865884338,1,31.0,0,1,0,0,1
74602,7.4e-06,2.82e-05,5.92e-06,0,0,2,9,707801291,0,24.0,1,0,1,0,0
74604,1.36e-05,9.38e-05,5.92e-07,1,10,3,25,1730895507,0,20.0,0,1,0,0,1
74607,0.0,0.0,0.0,0,0,1,1,1915107316,1,44.0,0,1,1,0,0
74609,0.0,0.0,0.0,0,0,1,3,1085106773,1,30.0,0,1,1,0,0
74611,2.63e-07,2e-06,5.92e-06,1,2,1,2,1107286632,0,23.0,0,1,0,0,1
74613,0.000123377,0.00017,1.18e-06,1,8,4,49,416837467,0,36.0,0,1,1,0,0
74615,6.71e-06,2e-05,2.96e-06,0,0,2,13,1987713475,0,23.0,1,0,0,0,1
74617,0.0,0.0,0.0,0,0,1,2,566423875,1,27.0,0,1,0,0,1
74618,5.15e-05,0.0002,1.18e-05,0,0,3,18,1758976534,0,30.0,0,1,1,0,0
74619,0.0,0.0,0.0,0,0,1,1,492191662,1,28.0,1,0,0,0,1
74622,2.92e-05,0.0001,1.18e-06,1,9,3,21,1554980074,0,27.0,0,1,1,0,0
74623,2.31e-05,0.00016,2.96e-06,1,8,3,18,518890036,1,46.0,0,1,1,0,0
74624,4.12e-05,0.0001428,1.77e-06,0,0,2,40,1629685782,0,19.0,1,0,0,0,1
